FarmerID,Gender,Age,HaveHandPhone,isTrained,FarmSize (Hectare),FarmProduction (Kg),SalesQuota (Kg),Sales Last Year (Kg),Number of Farm,Number Of Trees,FarmerStatus
720405190101,Male,41,No,1,2,600,845,,1,2000,Bad
720405191101,Male,54,No,1,2,530,715,,1,2000,Bad
720405192101,Male,38,Yes,1,2,520,650,,1,2000,Bad
720405194101,Male,38,No,1,2,1160,1690,,1,2000,Good
720405196101,Male,31,No,1,2,668,975,,1,2000,Bad
720405197101,Male,34,Yes,1,2,704,988,,1,2000,Bad
720405198101,Female,34,No,1,2,520,780,,1,1500,Bad
720405199101,Female,35,Yes,1,2,360,455,,1,2000,Bad
720405200101,Male,61,No,1,3,1192,1625,,1,2700,Good
720405201101,Female,49,No,1,"1,5",600,910,,2,1200,Bad
720405202101,Male,33,No,1,"1,5",580,845,,1,1500,Bad
720405203101,Male,29,No,1,2,540,780,,1,2000,Bad
720405204101,Male,44,No,1,3,1224,1690,,1,2500,Good
720405205101,Male,51,No,1,"1,5",860,1131,,1,1300,Good
720405207101,Male,44,No,1,"1,5",830,1105,,1,1000,Good
720405225101,Male,47,No,1,"1,5",612,884,,1,1500,Bad
720405230101,Male,41,No,1,"1,5",680,975,,1,1500,Bad
720405232101,Male,46,No,1,"1,5",620,845,,1,1500,Bad
720405242101,Male,43,No,1,"1,5",592,845,,1,1500,Bad
720405244101,Male,52,No,1,"1,5",552,780,,1,1500,Bad
720405247101,Male,42,No,1,"1,5",568,780,,1,1500,Bad
720405249101,Male,47,No,1,2,960,1365,,1,1500,Good
720405251101,Male,50,No,1,4,900,1300,,1,4000,Good
720405253101,Male,39,No,1,2,740,1040,,1,2000,Good
720405254101,Male,42,No,1,"1,5",324,494,,1,800,Bad
720405259101,Male,44,No,1,2,720,1040,,1,1600,Good
720405261101,Male,48,No,1,2,416,585,,1,2000,Bad
720405268101,Male,35,No,1,2,640,910,,1,1000,Bad
720405270101,Male,22,No,1,2,378,520,,1,1700,Bad
720405272101,Male,31,No,1,"1,5",280,390,,1,600,Bad
720405274101,Female,31,No,1,"1,5",544,780,,1,1500,Bad
720405278101,Male,47,No,1,"1,5",632,910,,1,1500,Bad
720405282101,Male,50,No,1,"1,5",460,650,,1,1000,Bad
720405283101,Male,52,No,1,"1,5",444,650,,1,1000,Bad
720405284101,Male,42,No,1,"1,5",640,936,,1,1500,Bad
720405285101,Male,53,No,1,"1,5",680,949,,1,1500,Bad
720405287101,Male,50,No,1,"1,5",568,780,,1,1500,Bad
720405292101,Male,48,No,1,"1,5",524,780,,1,1500,Bad
720405293101,Male,52,No,1,"1,5",528,780,,1,1500,Bad
720405295101,Male,51,No,1,"1,5",544,780,,1,1500,Bad
720405297101,Male,53,No,1,"1,5",520,780,,1,1500,Bad
720405298101,Male,48,No,1,3,400,585,,1,2000,Bad
720405310101,Male,54,No,1,2,720,1040,,1,2000,Good
720405314101,Male,57,No,1,2,510,715,,1,2000,Bad
720405320101,Male,38,Yes,1,"1,5",1110,1456,,1,1500,Good
720405324101,Male,45,No,1,"1,5",890,1170,,1,1200,Good
720405326101,Male,46,Yes,1,2,1290,1690,,1,1900,Good
720405329101,Female,28,Yes,1,"2,5",1170,1560,,1,2200,Good
720405331101,Male,44,Yes,1,2,790,1040,,1,1300,Good
720405336101,Male,41,Yes,1,"3,5",1860,2431,,2,3300,Good
720405340101,Male,67,Yes,1,"2,5",1660,2236,,2,2450,Good
720405341101,Male,70,Yes,1,2,490,663,,1,1700,Bad
720405342101,Male,34,No,1,2,840,1105,,1,1500,Good
720405343101,Female,33,Yes,1,"1,75",990,1313,,2,1650,Good
720405344101,Male,44,Yes,1,"2,3",1210,1599,,2,2000,Good
720405345101,Male,51,Yes,1,"1,75",1170,1547,,2,1750,Good
720405348101,Male,38,No,1,"1,5",870,1170,,1,1150,Good
720405349101,Female,41,No,1,"1,5",880,1170,,1,1200,Good
720405350101,Male,42,No,1,3,760,1014,,1,2100,Good
720405351101,Male,65,No,1,"1,5",830,1105,,1,1200,Good
720405357101,Male,66,Yes,1,"1,5",830,1105,,1,1500,Good
720405358101,Male,45,No,1,"1,5",790,1040,,1,1000,Good
720405363101,Male,55,Yes,1,2,630,845,,1,2000,Bad
720405395101,Male,66,Yes,1,"2,1",650,975,,2,2250,Bad
720405400101,Male,27,Yes,1,2,1360,1846,,2,2000,Good
720405405101,Male,57,Yes,1,2,1110,1560,,1,2000,Good
720405413101,Male,40,Yes,1,2,780,1040,,1,2000,Good
720405417101,Male,34,No,1,"1,5",988,1300,,1,1500,Good
720405419101,Male,31,Yes,1,2,900,1235,,1,2000,Good
720405422101,Male,41,No,1,2,436,650,,2,2000,Bad
720405431101,Male,25,No,1,2,400,585,,2,1800,Bad
720405432101,Male,61,Yes,1,2,780,1105,,1,2000,Good
720405445101,Female,44,No,1,"1,5",860,1144,,1,1300,Good
720405451101,Male,51,No,1,"3,5",440,650,,1,3000,Bad
720405461101,Male,39,Yes,1,"1,5",640,910,,1,1500,Bad
720405462101,Male,2,Yes,1,2,800,1235,,1,2000,Good
720405463101,Male,32,No,1,3,1700,2600,,1,2300,Good
720405633101,Male,55,Yes,1,2,1220,1560,,1,2000,Good
720405635101,Male,53,Yes,1,3,1280,1768,,1,2400,Good
720405636101,Male,35,No,1,2,1000,1430,,1,2000,Good
720405638101,Male,52,No,1,2,700,1040,,1,1500,Good
720405645101,Male,48,Yes,1,2,520,754,,2,1500,Bad
720405646101,Male,32,No,1,2,600,845,,2,2000,Bad
720405648101,Male,50,Yes,1,2,484,650,,2,600,Bad
720405651101,Male,27,Yes,1,4,746,1040,,2,2500,Good
720405656101,Male,38,Yes,1,3,1040,1560,,1,3000,Good
720405657101,Male,51,No,1,2,660,910,,2,2000,Bad
720405661101,Male,44,No,1,2,660,975,,1,2000,Bad
720405664101,Male,46,Yes,1,2,760,1105,,2,2000,Good
720405665101,Male,56,Yes,1,2,672,910,,2,1800,Bad
720405672101,Male,35,No,1,"1,5",650,858,,1,1200,Bad
720405673101,Male,49,No,1,2,1260,1664,,1,2000,Good
720405674101,Male,51,No,1,4,1540,2015,,1,3000,Good
720405676101,Male,33,Yes,1,2,1030,1365,,2,1800,Good
720405680101,Male,54,No,1,2,890,1170,,1,1500,Good
720900001101,Male,46,Yes,1,2,750,975,,1,1505,Bad
720900027101,Male,50,Yes,1,2,100,"132,6",,1,800,Bad
720900062101,Male,64,Yes,1,"2,4",298,442,,1,1800,Bad
720900068101,Male,39,Yes,1,"1,5",280,351,,1,600,Bad
720900074101,Female,42,Yes,1,2,600,780,,1,1050,Bad
720900075101,Male,47,Yes,1,3,1808,2340,,2,1920,Good
720900076101,Male,50,Yes,1,"1,8",300,390,,1,1000,Bad
720900079101,Male,56,Yes,1,2,324,390,,1,1000,Bad
720900080101,Male,50,Yes,1,"1,8",220,234,,1,1000,Bad
720900081101,Male,54,Yes,1,2,498,650,,1,1267,Bad
720900085101,Male,32,Yes,1,"1,5",288,351,,1,1500,Bad
720900087101,Male,43,Yes,1,2,520,650,,1,830,Bad
720900091101,Male,45,Yes,1,2,178,195,,1,1700,Bad
720900092101,Female,51,Yes,1,"1,5",452,585,,1,1000,Bad
720900094101,Male,38,Yes,1,"1,2",210,234,,1,370,Bad
720900101101,Male,33,Yes,1,2,810,1040,,1,1600,Good
720900114101,Male,60,Yes,1,2,712,975,,1,1600,Bad
720900117101,Male,56,Yes,1,2,1080,1404,,1,1800,Good
720900122101,Male,67,Yes,1,"1,5",640,845,,1,900,Bad
720900144101,Male,53,Yes,1,2,1008,1417,,1,2000,Good
720900145101,Male,55,Yes,1,3,1750,2405,,2,2100,Good
720900149101,Male,85,Yes,1,"1,5",848,1131,,1,1070,Good
720900160101,Male,61,Yes,1,"1,5",780,1157,,1,1280,Good
720900162101,Male,54,Yes,1,2,990,1287,,1,1500,Good
720900164101,Male,67,Yes,1,2,640,845,,1,800,Bad
720900168101,Male,41,Yes,1,2,620,845,,1,855,Bad
720900178101,Male,70,Yes,1,2,498,715,,1,1800,Bad
720900241101,Male,46,No,1,"1,5",815,1040,,2,1200,Good
720900242101,Female,46,Yes,1,"1,5",400,585,,1,1050,Bad
720900314101,Male,51,Yes,1,"1,5",740,1014,,1,1100,Good
720900319101,Male,62,Yes,1,"1,5",1080,1430,,1,1600,Good
720900328101,Male,37,Yes,1,"1,5",960,1365,,2,1000,Good
720900351101,Male,57,Yes,1,2,492,715,,1,1000,Bad
720900355101,Male,44,Yes,1,"1,5",720,1040,,2,1150,Good
720900419101,Male,60,Yes,1,"2,5",1240,1625,,1,2000,Good
720900421101,Male,32,Yes,1,2,880,1170,,1,1400,Good
720900426101,Male,55,Yes,1,"1,5",770,1014,,1,1300,Good
720900432101,Male,63,Yes,1,"1,5",760,988,,1,1000,Bad
720900433101,Male,59,Yes,1,2,520,715,,1,2000,Bad
720900439101,Male,50,Yes,1,"1,5",460,624,,1,850,Bad
720900441101,Male,58,Yes,1,2,1240,1690,,1,1500,Good
720900455101,Male,45,Yes,1,"1,25",750,1040,,2,865,Good
720900462101,Male,62,Yes,1,"2,1",1160,1625,,2,1630,Good
720900465101,Male,32,Yes,1,"1,75",1110,1456,,2,1500,Good
720900467101,Male,49,No,1,"1,5",904,1170,,2,1430,Good
720900468101,Male,49,No,1,2,1147,1690,,2,1810,Good
720900471101,Female,49,No,1,2,640,910,,1,1380,Bad
720900472101,Male,49,No,1,"1,5",670,1040,,2,1220,Good
720900475101,Male,49,Yes,1,2,620,962,,1,1470,Bad
720900478101,Male,49,No,1,2,919,1326,,3,1829,Good
720900480101,Male,49,No,1,2,660,910,,1,1585,Bad
720900482101,Male,49,Yes,1,2,665,988,,1,1020,Bad
720900486101,Male,49,No,1,2,658,975,,1,1560,Bad
720900488101,Male,49,No,1,"1,5",458,715,,1,1040,Bad
720900489101,Male,56,Yes,1,2,1110,1456,,1,2000,Good
720900492101,Male,34,Yes,1,2,880,1170,,1,2000,Good
720900494101,Male,48,Yes,1,2,1300,1729,,1,2000,Good
720900495101,Male,55,Yes,1,2,1500,1820,,1,2000,Good
720900500101,Male,56,Yes,1,3,1800,2379,,1,3000,Good
720900501101,Male,42,Yes,1,2,1300,1690,,1,2000,Good
720900502101,Male,63,Yes,1,3,1800,2405,,1,2500,Good
720900503101,Male,64,Yes,1,2,860,1170,,1,1800,Good
720900505101,Male,44,Yes,1,4,1900,2470,,1,4000,Good
720900506101,Male,44,Yes,1,3,1320,1755,,1,2500,Good
720900508101,Male,49,Yes,1,2,925,1365,,1,1496,Good
720900511101,Male,30,Yes,1,2,950,1235,,1,1500,Good
720900531101,Male,49,Yes,1,2,950,1430,,2,1600,Good
720900535101,Male,49,Yes,1,"1,5",905,1235,,2,1200,Good
720900656101,Male,62,No,1,2,1100,1430,,1,2000,Good
720900657101,Male,49,Yes,1,2,1500,1950,,1,2000,Good
720900658101,Female,64,No,1,2,1360,1885,,1,2000,Good
720900663101,Male,47,No,1,2,900,1170,,1,2000,Good
720900665101,Male,54,No,1,2,1420,1755,,1,2000,Good
720900685101,Male,52,No,1,2,1280,1820,,1,1800,Good
720900687101,Male,34,No,1,"1,5",1040,1430,,1,1400,Good
720900688101,Male,34,No,1,2,1250,1690,,1,1700,Good
720900693101,Male,49,No,1,2,1400,1820,,1,1800,Good
740806276101,Male,63,No,1,3,860,1300,"1996,5488",1,2025,Good
740806305101,Male,54,No,1,2,645,910,"185,1661",1,1030,Bad
740806820101,Male,72,Yes,1,"1,5",948,1170,"655,5659",1,1400,Good
740806857101,Male,44,No,1,2,840,1170,"72,808",1,1500,Good
740806868101,Male,44,No,1,2,1300,1755,"677,2565",1,1450,Good
740806893101,Male,37,No,1,2,650,910,"207,327",1,900,Bad
740806895101,Female,39,No,1,"1,5",495,715,"279,0101",1,900,Bad
740806908101,Male,58,No,1,2,500,780,"26,5738",1,900,Bad
740806920101,Male,75,No,1,3,380,520,,1,1350,Bad
740806930101,Male,53,No,1,"1,5",541,"838,5","123,2362",1,1000,Bad
740806941101,Male,56,No,1,2,450,702,"356,1123",1,800,Bad
740806946101,Male,54,No,1,2,565,754,"320,2305",1,800,Bad
740806947101,Male,49,No,1,2,345,520,"111,0597",1,1000,Bad
740806948101,Male,57,Yes,1,2,1075,1430,"244,1922",1,1800,Good
740806965101,Male,54,Yes,1,"1,5",1000,1365,"371,9522",2,1200,Good
740807003101,Male,58,Yes,1,3,925,1313,"179,3327",1,2050,Good
740807019101,Male,32,Yes,1,"1,5",985,1300,"989,93",1,1300,Good
740807023101,Male,56,Yes,1,2,700,975,"178,2627",1,1000,Bad
740807025101,Male,31,Yes,1,"1,5",350,520,"127,2412",1,900,Bad
740807032101,Male,49,Yes,1,"1,2",138,195,"67,2738",1,500,Bad
740807040101,Male,63,Yes,1,"1,5",270,390,"138,11",1,400,Bad
740807050101,Male,63,Yes,1,2,900,1300,"509,4466",1,1300,Good
740807061101,Male,71,No,1,2,785,1040,"852,4991",1,1500,Good
740807074101,Male,47,Yes,1,"1,5",480,650,,1,1000,Bad
740807080101,Male,47,No,1,"1,7",1060,1430,,1,1000,Good
740807089101,Female,45,Yes,1,2,860,1170,,1,1800,Good
740807097101,Male,54,Yes,1,2,540,780,"458,54",1,690,Bad
740807126101,Male,60,No,1,"1,5",800,1235,"214,7836",1,950,Good
740807140101,Male,54,No,1,2,340,520,"591,9158",1,850,Bad
740807173101,Male,49,Yes,1,"1,2",851,1144,"596,9634",2,850,Good
740807197101,Male,46,No,1,4,249,390,"99,6859",1,458,Bad
740807210101,Male,43,Yes,1,"1,8",545,"747,5","114,7485",1,1200,Bad
740807223101,Male,47,No,1,"1,5",475,689,"146,4527",2,750,Bad
740809801101,Male,60,Yes,1,2,915,1196,"52,38",1,1600,Good
740809818101,Male,36,Yes,1,2,1170,1560,"896,74",1,1850,Good
740809834101,Male,45,Yes,1,2,640,845,"416,42",1,900,Bad
740809838101,Male,63,Yes,1,2,480,650,"344,31",1,1000,Bad
740809840101,Male,35,Yes,1,"1,2",465,637,"131,69",1,600,Bad
740809850101,Male,60,Yes,1,2,360,520,"147,3",1,1000,Bad
740809851101,Male,68,Yes,1,"1,2",180,234,0,1,150,Bad
740809879101,Male,56,Yes,1,"1,5",402,585,"347,25",1,450,Bad
740809926101,Female,62,Yes,1,2,410,546,"172,89",1,400,Bad
740809934101,Male,54,Yes,1,"1,5",790,1118,"719,47",1,1400,Good
740809941101,Male,57,Yes,1,2,410,520,"439,45",1,1600,Bad
740809965101,Male,51,No,1,2,578,715,"269,79",1,1500,Bad
740809992101,Male,50,No,1,2,800,1040,"298,41",1,1200,Good
740810008101,Male,47,No,1,3,765,975,"388,42",1,2500,Bad
740810010101,Male,82,Yes,1,"1,5",800,1040,"1029,5491",1,1150,Good
740810015101,Male,68,Yes,1,"1,3",533,806,"622,6889",1,950,Bad
740810017101,Male,52,Yes,1,3,585,910,"498,7114",1,900,Bad
740810025101,Male,28,Yes,1,"1,5",271,351,"89,6365",1,400,Bad
740810035101,Male,50,Yes,1,2,1250,1430,"746,5663",1,1120,Good
740810038101,Male,39,Yes,1,"1,5",650,975,"880,3559",1,650,Bad
740810043101,Male,48,Yes,1,"1,5",730,975,"573,8504",1,876,Bad
740810069101,Male,19,Yes,1,"1,5",669,897,"11,5686",1,1550,Bad
740810074101,Male,42,Yes,1,3,1600,2015,"53,2633",1,1500,Good
740810112101,Male,56,No,1,2,905,1300,"661,5702",1,1600,Good
740810113101,Male,48,No,1,3,1500,1950,"612,3936",1,3000,Good
740810142101,Male,32,Yes,1,2,440,520,"176,5918",2,600,Bad
740810143101,Male,24,Yes,1,2,625,780,"172,77",2,800,Bad
740810154101,Male,36,Yes,1,2,700,910,"112,32",2,1000,Bad
740810156101,Male,45,Yes,1,"1,5",150,195,"81,0352",2,700,Bad
740810167101,Male,36,Yes,1,"1,25",340,364,"50,88",2,800,Bad
740810554101,Male,36,No,1,"1,5",340,390,,1,800,Bad
740810685101,Male,38,No,1,"1,5",945,1300,,1,1250,Good
740810686101,Male,52,No,1,"1,5",620,910,,1,1290,Bad
740810688101,Male,60,No,1,"1,5",905,1300,,1,1250,Good
740810691101,Male,61,No,1,"1,5",770,1014,,2,1300,Good
740810692101,Male,40,No,1,"1,5",730,975,,1,1360,Bad
740810693101,Male,55,No,1,"1,5",870,1170,,1,1150,Good
740810696101,Female,39,No,1,"1,5",770,1014,,1,1300,Good
740810702101,Male,45,Yes,1,"1,5",625,845,,2,1100,Bad
740810712101,Male,68,Yes,1,3,1610,1950,,2,2800,Good
740810715101,Male,39,Yes,1,"1,5",758,949,,2,1500,Bad
740810721101,Male,31,No,1,"1,5",820,1001,,2,1500,Good
740810723101,Male,39,Yes,1,2,680,780,,1,1600,Bad
740810731101,Male,60,No,1,2,415,650,,1,1000,Bad
740810948101,Male,44,Yes,1,"1,5",770,975,,1,1500,Bad
740810954101,Male,42,No,1,2,1000,1300,,1,1800,Good
740810957101,Male,43,Yes,1,2,720,780,,1,2000,Bad
740810958101,Male,50,Yes,1,"1,5",610,793,,1,1350,Bad
740811034101,Female,54,Yes,1,2,1500,1950,,1,2000,Good
740811037101,Female,52,Yes,1,"1,5",897,1235,,1,1000,Good
740811062101,Male,39,Yes,1,"1,7",350,"448,5",,1,750,Bad
740811064101,Female,56,Yes,1,4,450,650,,1,1500,Bad
740811067101,Female,44,Yes,1,4,370,390,,1,1500,Bad
740811068101,Male,54,Yes,1,2,520,650,,1,1350,Bad
740811100101,Male,29,Yes,1,2,815,1105,,1,1660,Good
740811105101,Male,44,Yes,1,2,810,"1072,5",,1,1240,Good
740811115101,Male,39,No,1,2,940,1170,,1,2000,Good
740811124101,Male,46,No,1,2,1300,1950,,1,1900,Good
740811126101,Male,70,No,1,2,956,1300,,1,1850,Good
740811128101,Male,50,No,1,2,1000,1495,,1,1500,Good
740811129101,Male,44,No,1,"1,5",790,1079,,1,950,Good
740811130101,Male,62,No,1,"1,5",560,845,,1,900,Bad
740811131101,Male,45,No,1,"1,2",674,845,,1,850,Bad
740811132101,Male,36,No,1,"1,5",776,845,,1,1100,Bad
740811133101,Male,57,No,1,"2,5",1450,1950,,1,2150,Good
740811135101,Male,60,No,1,"1,2",480,"656,5",,1,900,Bad
740811137101,Male,48,No,1,2,1003,1534,,1,1700,Good
740811138101,Male,40,No,1,"1,3",961,"1254,5",,1,1000,Good
740811140101,Male,32,No,1,3,1660,2210,,1,2600,Good
740811144101,Male,50,No,1,2,1240,1690,,1,2000,Good
740811146101,Male,43,Yes,1,"1,2",495,715,,1,800,Bad
740811188101,Male,46,No,1,2,894,1365,,2,1730,Good
740811258101,Male,29,Yes,1,"1,5",500,650,,1,850,Bad
740811261101,Male,36,Yes,1,"2,2",805,1040,,2,1600,Good
740811279101,Male,60,Yes,1,2,690,910,,1,1050,Bad
740811380101,Male,45,Yes,1,2,590,"760,5",,1,1100,Bad
740811390101,Male,47,Yes,1,"1,5",1010,"1319,5",,1,1500,Good
740811415101,Male,41,Yes,1,"1,24",610,"799,5",,1,1100,Bad
740811421101,Male,47,Yes,1,"1,38",630,806,,1,1100,Bad
740811628101,Female,51,Yes,1,"1,5",510,715,,2,900,Bad
740811722101,Male,38,No,1,2,450,650,,1,1400,Bad
740811723101,Male,44,Yes,1,2,400,520,,1,1350,Bad
740811728101,Male,44,Yes,1,3,450,650,,1,1600,Bad
740811729101,Male,58,Yes,1,3,594,767,,1,2100,Bad
740811733101,Male,46,Yes,1,2,450,650,,1,1600,Bad
740811734101,Female,29,No,1,2,450,650,,1,1600,Bad
740811736101,Male,44,Yes,1,"1,5",450,650,,1,1300,Bad
740811737101,Male,38,Yes,1,2,450,650,,1,1600,Bad
740811738101,Male,47,Yes,1,"3,5",1170,1690,,2,2600,Good
740811741101,Male,25,Yes,1,"2,5",450,650,,1,1600,Bad
740811743101,Male,40,Yes,1,6,2800,3640,,1,4100,Good
740811744101,Male,53,Yes,1,3,950,1235,,1,2050,Good
740811745101,Male,31,Yes,1,2,450,650,,1,1500,Bad
740811781101,Male,55,No,1,2,554,650,,1,1300,Bad
740811788101,Male,74,No,1,2,684,845,,1,1200,Bad
740811790101,Female,38,Yes,1,2,708,910,,1,1300,Bad
740811792101,Female,50,Yes,1,"1,5",600,754,,1,1050,Bad
740811799101,Male,56,No,1,2,932,1170,,1,1800,Good
740811800101,Male,41,No,1,4,1600,2145,,1,3000,Good
740811923101,Male,47,No,1,"1,5",244,312,,1,750,Bad
740812115101,Male,33,No,1,2,965,1300,,1,1660,Good
740812129101,Male,42,Yes,1,2,350,390,,1,1500,Bad
740812140101,Female,71,No,1,"1,5",680,1040,,1,1200,Good
740812141101,Female,32,No,1,"1,5",1250,1300,,1,1305,Good
740812142101,Female,34,No,1,"1,5",990,1300,,1,1300,Good
740812144101,Female,37,No,1,"1,5",660,910,,2,1005,Bad
740812148101,Female,38,Yes,1,"1,5",625,910,,1,1300,Bad
740812153101,Female,41,No,1,2,985,1300,,1,1240,Good
740812156101,Female,48,Yes,1,2,820,1105,,1,1660,Good
740812189101,Female,29,No,1,2,1000,1300,,1,1800,Good
740812197101,Female,46,No,1,"1,5",800,1105,,1,930,Good
740812203101,Female,42,No,1,2,940,1300,,1,1660,Good
740812218101,Female,26,No,1,2,800,1040,,1,1800,Good
740812221101,Male,49,Yes,1,3,1520,1911,,2,3000,Good
730200008101,Male,50,Yes,1,"1,14",430,435,"12,9959",2,900,Bad
730200177101,Male,56,Yes,1,"1,15",610,630,"214,6823",2,630,Bad
730200240101,Female,44,Yes,1,"1,5",192,215,"85,2959",2,350,Bad
730200257101,Male,60,Yes,1,"1,49",410,430,"42,0963",3,650,Bad
730200285101,Male,41,Yes,1,"1,28",636,653,"105,0701",4,912,Bad
730200452101,Female,56,Yes,1,2,1088,1146,"112,4676",4,1789,Good
730200461101,Male,43,Yes,1,"1,4",534,564,,2,870,Bad
730200468101,Male,44,Yes,1,"1,3",788,720,"27,5",4,940,Bad
730200469101,Male,54,Yes,1,"2,05",1218,1330,"256,9355",4,1686,Good
730200509101,Male,39,Yes,1,"1,23",410,445,,3,550,Bad
730200552101,Male,47,Yes,1,"1,94",600,600,"67,4595",1,880,Bad
730200704101,Male,52,Yes,1,"1,3",240,250,"204,25",3,300,Bad
730200725101,Female,79,Yes,1,"1,86",490,495,,2,800,Bad
730200736101,Male,63,Yes,1,"2,66",1060,1080,109,3,2250,Good
730200744101,Female,74,Yes,1,2,486,421,,1,1300,Bad
730200856101,Male,45,Yes,1,"1,65",833,835,"385,5",4,1080,Bad
730200942101,Male,64,Yes,1,"1,98",682,750,"265,5522",2,1150,Bad
730201151101,Male,48,Yes,1,"1,23",682,683,,3,755,Bad
730201166101,Male,41,Yes,1,"1,01",710,717,,4,705,Bad
730201183101,Male,69,Yes,1,2,1150,1200,,2,2250,Good
730201190101,Male,51,Yes,1,"2,24",1030,1090,,3,1870,Good
730201212101,Male,61,Yes,1,"1,5",656,750,"29,7",1,1200,Bad
730201267101,Male,46,Yes,1,3,1122,1200,316,2,1580,Good
730201280101,Male,53,Yes,1,"1,5",248,255,,1,700,Bad
730201397101,Male,55,Yes,1,"1,5",722,760,,2,1000,Bad
730201575101,Male,59,Yes,1,"1,3",500,540,,3,640,Bad
730201582101,Male,60,Yes,1,2,504,526,,5,550,Bad
730201583101,Male,65,Yes,1,2,1256,1500,,2,1950,Good
730201591101,Male,40,Yes,1,"1,2",450,500,,2,650,Bad
730201666101,Female,41,Yes,1,"1,5",684,680,,1,1000,Bad
730201749101,Male,35,Yes,1,2,226,230,70,2,337,Bad
730201751101,Female,51,Yes,1,"1,6",374,365,100,2,388,Bad
730201776101,Male,49,Yes,1,"1,2",170,175,50,2,400,Bad
730201837101,Female,42,Yes,1,2,802,810,,3,865,Bad
730201873101,Male,38,Yes,1,"1,5",626,710,,3,950,Bad
730201874101,Male,40,Yes,1,"1,2",650,750,,2,900,Bad
730201876101,Male,45,Yes,1,"1,5",804,900,,2,1150,Bad
730201880101,Male,70,Yes,1,"1,1",580,650,,2,750,Bad
730201881101,Male,67,Yes,1,"1,5",738,800,,2,1050,Bad
730201884101,Male,25,No,1,"1,2",512,550,,1,700,Bad
730201902101,Male,23,Yes,1,"1,2",784,820,,2,900,Bad
730201907101,Female,60,Yes,1,"1,05",542,590,,2,900,Bad
730202007101,Male,42,Yes,1,"1,75",596,596,,2,900,Bad
730202012101,Male,59,Yes,1,"1,5",420,420,,1,750,Bad
730202016101,Male,58,Yes,1,"1,75",670,680,,2,1000,Bad
730202035101,Female,37,Yes,1,"1,45",408,400,,3,500,Bad
730202042101,Male,57,Yes,1,"1,5",500,500,,4,730,Bad
730202043101,Female,49,Yes,1,"1,1",392,400,,3,400,Bad
730202054101,Male,55,No,1,"1,5",552,550,,1,700,Bad
730202129101,Male,41,Yes,1,"1,05",768,770,,3,590,Bad
730202130101,Male,35,Yes,1,"1,23",628,632,,3,795,Bad
730202133101,Male,66,No,1,"1,22",658,670,,4,785,Bad
730202265101,Male,64,Yes,1,"2,5",766,785,,3,1250,Bad
730202299101,Male,62,Yes,1,"1,5",820,825,,2,1100,Bad
730202304101,Male,47,Yes,1,2,920,925,,2,1200,Bad
730202309101,Male,51,Yes,1,"1,3",748,750,,2,1300,Bad
730202330101,Male,52,Yes,1,2,980,990,,1,1713,Bad
730202331101,Female,52,Yes,1,"1,5",584,600,,1,1000,Bad
730202332101,Male,38,Yes,1,"1,5",708,720,,1,1010,Bad
730202393101,Female,50,No,1,"1,2",582,620,,2,955,Bad
730202429101,Male,38,Yes,1,"1,33",806,820,,2,1193,Bad
730202536101,Female,49,Yes,1,"1,75",354,330,,2,420,Bad
730202546101,Male,48,Yes,1,"1,6",468,470,,2,587,Bad
730202547101,Male,55,Yes,1,2,1130,1150,,2,1410,Good
730202552101,Male,53,Yes,1,"2,09",504,510,,2,950,Bad
730202559101,Male,62,Yes,1,"2,75",720,720,,2,1000,Bad
730202560101,Male,76,Yes,1,"1,5",566,570,,2,633,Bad
730202561101,Male,62,Yes,1,"1,5",404,450,,1,600,Bad
730202562101,Male,49,Yes,1,"2,86",708,710,,2,1150,Bad
730202563101,Male,46,Yes,1,"1,25",402,450,,2,735,Bad
730202565101,Male,61,Yes,1,"1,5",540,550,,1,625,Bad
730202567101,Male,50,Yes,1,"2,65",918,1000,,3,1270,Good
730202679101,Male,40,No,1,2,410,412,,1,1000,Bad
730202754101,Female,38,Yes,1,"1,7",262,269,,3,340,Bad
730202757101,Female,50,No,1,"1,5",296,310,,2,515,Bad
730202807101,Male,59,Yes,1,2,606,600,,4,600,Bad
730202837101,Male,52,Yes,1,2,360,400,,1,505,Bad
730202840101,Male,47,Yes,1,"1,5",482,490,,2,570,Bad
730202848101,Male,41,Yes,1,"1,5",360,400,,1,900,Bad
730202960101,Male,55,Yes,1,"1,5",660,650,,1,1000,Bad
730203096101,Male,59,Yes,1,"1,12",764,769,,4,965,Bad
730203109101,Male,52,Yes,1,3,1030,1050,,1,1535,Good
730203197101,Male,55,Yes,1,"1,45",720,745,,2,1116,Bad
730203254101,Male,61,Yes,1,2,888,900,,1,1100,Bad
730203255101,Male,40,Yes,1,"2,5",762,800,,1,1000,Bad
730203256101,Male,58,Yes,1,"3,8",1588,1625,,2,2200,Good
730203257101,Male,59,Yes,1,"2,1",1086,1130,,2,1400,Good
730203258101,Male,50,Yes,1,"1,5",478,500,,1,700,Bad
730203431101,Male,66,No,1,"1,7",606,610,,2,1150,Bad
730203448101,Male,50,Yes,1,"1,64",450,464,,5,930,Bad
730203477101,Female,48,No,1,2,590,610,,1,1007,Bad
730203555101,Female,48,No,1,"2,5",600,610,,2,1100,Bad
730203613101,Female,43,Yes,1,"1,6",684,750,,2,800,Bad
732500400101,Male,51,No,1,2,1137,1560,"1137,02",1,1600,Good
